timestamp,signal,reason,rf_signal,xgb_signal,lgb_signal,confidence,atr,ema_trend,price_momentum
2026-02-23T15:00:47.484629+00:00,HOLD,confidence_gate,HOLD,BUY,HOLD,62.1%,566.7,,
2026-02-23T15:01:47.678059+00:00,HOLD,confidence_gate,HOLD,BUY,HOLD,62.1%,566.7,,
2026-02-23T15:02:47.874315+00:00,HOLD,confidence_gate,HOLD,BUY,HOLD,62.1%,566.7,,
2026-02-23T15:03:48.060445+00:00,HOLD,confidence_gate,HOLD,BUY,HOLD,62.1%,566.7,,
2026-02-23T15:04:48.284110+00:00,HOLD,confidence_gate,HOLD,BUY,HOLD,62.1%,566.7,,
2026-02-23T15:05:48.475461+00:00,HOLD,confidence_gate,HOLD,BUY,HOLD,62.1%,566.7,,
2026-02-23T15:06:48.660354+00:00,HOLD,confidence_gate,HOLD,BUY,HOLD,62.1%,566.7,,
2026-02-23T15:07:48.850298+00:00,HOLD,confidence_gate,HOLD,BUY,HOLD,62.1%,566.7,,
2026-02-23T15:08:49.041103+00:00,HOLD,confidence_gate,HOLD,BUY,HOLD,62.1%,566.7,,
2026-02-23T15:09:49.214098+00:00,HOLD,confidence_gate,HOLD,BUY,HOLD,62.1%,566.7,,
2026-02-23T15:10:49.413998+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.7%,616.2,,
2026-02-23T15:11:49.580631+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.7%,616.2,,
2026-02-23T15:12:49.800512+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.7%,616.2,,
